"date";"mean";"se"
1893,09199601461;0,578147596501535;0,0159596450628388
1893,17502490867;0,57800186281327;0,0159458618672278
1893,25805380272;0,577797730933489;0,0159365000452901
1893,34108269678;0,577547045617465;0,0159286727449733
1893,42411159083;0,577255467333198;0,0159226204767972
1893,50714048489;0,576933327185362;0,0159196330122919
1893,59016937894;0,576584192914423;0,0159235721495623
1893,673198273;0,576218098475044;0,0159351878731968
1893,75622716705;0,575808122049864;0,0159588715134727
1893,83925606111;0,575324094589043;0,015996474179824
1893,92228495516;0,574844553126244;0,0160416263724891
1894,00531384922;0,574408639497641;0,0160877053839607
1894,08834274327;0,574050861322523;0,0161279278499543
1894,17137163733;0,573858948371331;0,0161552000131673
1894,25440053138;0,57382395885677;0,0161683290451673
1894,33742942544;0,573964297992654;0,0161639884503001
1894,4204583195;0,574289962210653;0,0161462180416157
1894,50348721355;0,574751384911904;0,0161218073080787
1894,58651610761;0,575286759984086;0,0160997937672394
1894,66954500166;0,5758549389463;0,0160886714820115
1894,75257389572;0,57642611862911;0,0160947882484893
1894,83560278977;0,57700385365336;0,0161157724825222
1894,91863168383;0,577589365505806;0,0161472973737426
1895,00166057788;0,578135824897396;0,0161819106249027
1895,08468947194;0,57863502517846;0,0162106960388059
1895,16771836599;0,579038315848475;0,0162329142050354
1895,25074726005;0,579328806821456;0,016251199720853
1895,3337761541;0,579499688713069;0,0162707963849568
1895,41680504816;0,579512588782058;0,0162945000117677
1895,49983394221;0,579378058933881;0,0163297531893789
1895,58286283627;0,579121546490193;0,0163804338493943
1895,66589173032;0,578770361795366;0,0164501436393292
1895,74892062438;0,578394085776213;0,016537990460034
1895,83194951843;0,578024659981654;0,016637418097532
1895,91497841249;0,577692780997084;0,016738669511116
1895,99800730654;0,577438218653651;0,0168275849101928
1896,0810362006;0,577313858552832;0,016896235800897
1896,16406509465;0,577364389009072;0,0169433830895974
1896,24709398871;0,57756972648395;0,0169782511326065
1896,33012288276;0,577955642821502;0,0170102921730533
1896,41315177682;0,578504533251818;0,017049240778274
1896,49618067087;0,579161547633728;0,0170984425691978
1896,57920956493;0,579855222707285;0,0171582848167591
1896,66223845898;0,580544713448586;0,0172305010667495
1896,74526735304;0,581179641388904;0,0173136946959275
1896,82829624709;0,581742536931001;0,0174046253788239
1896,91132514115;0,582195582342697;0,0174927367232806
1896,9943540352;0,582606777700831;0,0175725829261249
1897,07738292926;0,582969890850947;0,0176349674942611
1897,16041182331;0,5833067251716;0,0176737324482939
1897,24344071737;0,583625680191981;0,017687775363432
1897,32646961142;0,583925619472609;0,0176812014626238
1897,40949850548;0,584185173894932;0,017657070548473
1897,49252739953;0,584406732611466;0,0176263142013059
1897,57555629359;0,584580664364614;0,0175966619292243
1897,65858518765;0,5847119708274;0,0175713330566799
1897,7416140817;0,584849046130064;0,0175546691417744
1897,82464297576;0,584953592298216;0,0175450019761242
1897,90767186981;0,585058714291734;0,0175388729541365
1897,99070076387;0,585167373002787;0,0175289960961885
1898,07372965792;0,585280312210243;0,0175111388128541
1898,15675855198;0,585367770523482;0,017482480886002
1898,23978744603;0,585405743023077;0,017441191318142
1898,32281634009;0,585366863449052;0,0173870344499869
1898,40584523414;0,585220435627866;0,0173273671461021
1898,4888741282;0,584978397632869;0,0172669658134285
1898,57190302225;0,584660120914222;0,0172140081344625
1898,65493191631;0,584270368468955;0,0171793062551963
1898,73796081036;0,58378703969476;0,0171661336126548
1898,82098970442;0,583176971451353;0,0171698797957908
1898,90401859847;0,582394398412604;0,0171889094245113
1898,98704749253;0,581561159010932;0,0172099235755381
1899,07007638658;0,580771149100687;0,0172226253753426
1899,15310528064;0,580093780878239;0,0172165833127962
1899,23613417469;0,579559544486858;0,017187936199554
1899,31916306875;0,579203667931377;0,0171350611228358
1899,4021919628;0,578993543226098;0,0170649566794895
1899,48522085686;0,578890197297848;0,016993631489589
1899,56824975091;0,578862825255507;0,0169320506336655
1899,65127864497;0,578904667901071;0,0168939904706845
1899,73430753902;0,579001980763044;0,0168808968154541
1899,81733643308;0,579155325577192;0,016889787829338
1899,90036532713;0,579344228970242;0,016906868337521
1899,98339422119;0,579521524658147;0,016917801853471
1900,06642311524;0,579646827847909;0,0169124550779757
1900,1494520093;0,579748998339541;0,0168885724294124
1900,23248090335;0,579799843875512;0,0168455999497944
1900,31550979741;0,579791157996049;0,0167907348396908
1900,39853869146;0,579683400421097;0,016730911689398
1900,48156758552;0,579480761510889;0,016674872868836
1900,56459647957;0,579191996705254;0,0166312451926903
1900,64762537363;0,578813829346553;0,0166071543244213
1900,73065426769;0,578377618512154;0,016600859875673
1900,81368316174;0,577989572208357;0,0166105332887896
1900,8967120558;0,577734729845302;0,0166348635198144
